PL_FOOTNOTE,ACK,PARAGRAPH_ACK,LONG_AFFILIATION,EMAIL,BOLD_ACK,LONG_ACK,vspace_bib,bref_size,cserver_size,js_style,nbPages,space,idConfiguration
True,True,False,True,True,False,True,1.24,0.88,0.87,\footnotesize,5,488.9937286376953,968
True,True,False,True,False,True,False,1.34,0.71,0.68,\tiny,4,25.90374755859375,969
True,False,True,False,True,False,False,2.7,0.82,0.82,\scriptsize,5,633.1257553100586,970
True,True,False,False,True,False,True,3.23,0.84,0.6,\scriptsize,5,659.0287704467773,971
True,False,True,True,False,True,False,3.96,0.99,0.62,\scriptsize,5,659.0287704467773,972
False,False,True,False,True,True,True,2.21,0.76,0.71,\footnotesize,5,616.1887435913086,973
False,False,False,False,True,True,True,1.0,0.77,0.85,\scriptsize,5,659.0287704467773,974
True,False,True,True,True,False,False,2.47,0.86,0.88,\tiny,4,25.9036865234375,975
False,True,False,False,True,True,True,2.07,0.86,0.64,\footnotesize,5,608.2187652587891,976
True,False,True,True,False,True,False,1.34,0.86,0.61,\footnotesize,5,600.2487335205078,977
True,False,False,False,True,True,False,4.04,0.87,0.66,\tiny,4,25.9036865234375,978
True,True,True,True,False,True,True,1.16,0.83,0.76,\tiny,5,666.9987411499023,979
True,True,True,True,True,False,True,2.42,0.82,0.85,\scriptsize,5,591.2827301025391,980
True,True,False,True,False,True,True,4.87,0.93,0.83,\tiny,4,21.41973876953125,981
False,True,True,True,False,True,False,1.38,0.99,0.89,\tiny,5,650.0617904663086,982
True,False,False,True,True,True,False,1.52,0.77,0.9,\scriptsize,5,600.2487335205078,983
False,True,True,False,False,False,False,1.32,0.85,0.68,\tiny,4,25.9036865234375,984
True,False,True,False,False,False,True,1.07,0.82,0.78,\footnotesize,5,550.4357452392578,985
True,False,True,True,False,True,True,1.43,0.76,0.69,\footnotesize,5,575.3417510986328,986
False,True,True,False,True,True,True,1.04,0.93,0.78,\tiny,4,21.419677734375,987
True,True,False,True,False,True,False,3.91,0.85,0.83,\footnotesize,5,525.3297271728516,988
False,True,True,False,True,False,True,4.22,0.86,0.61,\scriptsize,4,21.41973876953125,989
False,True,False,False,True,False,False,3.41,0.97,0.9,\tiny,4,25.9036865234375,990
False,False,False,True,False,True,False,1.78,0.72,0.68,\scriptsize,4,25.9036865234375,991
False,True,True,False,True,False,True,3.55,0.71,0.86,\tiny,4,25.9036865234375,992
True,True,True,True,False,True,False,2.19,0.79,0.61,\scriptsize,5,625.1557846069336,993
False,False,True,True,True,False,False,4.98,0.86,0.71,\footnotesize,5,608.2187652587891,994
True,False,True,False,False,False,True,2.1,0.98,0.7,\tiny,4,25.9036865234375,995
True,True,False,True,False,True,False,2.6,0.79,0.84,\footnotesize,5,525.3297271728516,996
False,False,False,False,False,True,True,2.48,0.98,0.81,\scriptsize,5,659.0287704467773,997
True,False,True,False,True,True,False,1.07,0.86,0.86,\footnotesize,5,525.3297271728516,998
False,True,False,False,False,True,False,1.56,0.71,0.85,\footnotesize,5,583.3127593994141,999
False,True,True,True,False,False,False,1.53,0.8,0.78,\tiny,4,25.9036865234375,1000
True,True,True,True,False,False,False,1.37,0.8,0.89,\footnotesize,5,487.8727569580078,1001
False,True,False,False,False,True,True,2.09,0.74,0.87,\footnotesize,5,575.3417510986328,1002
True,True,True,True,False,False,True,4.14,0.96,0.84,\scriptsize,5,558.4057769775391,1003
False,True,True,True,True,False,True,3.85,0.97,0.7,\tiny,4,25.9036865234375,1004
True,True,True,False,False,True,True,1.75,0.81,0.65,\footnotesize,5,525.3297271728516,1005
False,False,False,False,True,True,False,4.9,0.86,0.8,\footnotesize,5,608.2187652587891,1006
False,True,False,True,False,True,True,2.47,0.77,0.81,\tiny,4,25.90374755859375,1007
False,False,True,True,False,False,True,2.6,0.97,0.73,\scriptsize,5,666.9987411499023,1008
True,False,True,True,True,False,False,2.34,0.96,0.82,\footnotesize,5,516.3637237548828,1009
True,True,False,False,True,False,True,2.58,0.94,0.78,\footnotesize,5,525.3297271728516,1010
True,True,False,True,True,True,False,3.72,0.89,0.78,\tiny,4,25.9036865234375,1011
False,False,False,False,True,False,True,2.5,0.71,0.65,\footnotesize,5,633.1257553100586,1012
True,True,False,True,False,False,False,2.59,0.95,0.61,\scriptsize,5,650.0617904663086,1013
True,False,False,False,False,True,False,4.18,0.86,0.87,\footnotesize,5,516.3637237548828,1014
True,True,False,True,False,True,True,4.09,0.76,0.88,\footnotesize,5,505.04273986816406,1015
True,False,True,True,False,False,True,4.84,0.77,0.85,\footnotesize,5,550.4357452392578,1016
True,True,False,True,True,True,True,1.5,0.89,0.63,\scriptsize,5,641.0957870483398,1017
False,False,False,True,False,True,True,4.63,0.88,0.62,\footnotesize,5,650.0617904663086,1018
True,False,True,True,True,False,False,1.38,0.91,0.73,\scriptsize,5,625.1557846069336,1019
True,True,False,True,False,False,True,2.67,0.94,0.87,\footnotesize,5,493.04774475097656,1020
False,True,True,True,True,False,False,4.12,0.82,0.68,\footnotesize,5,600.2487335205078,1021
False,False,False,True,False,True,False,2.94,0.9,0.79,\scriptsize,5,666.9987411499023,1022
True,False,True,False,True,False,True,2.78,0.87,0.7,\footnotesize,5,575.3417510986328,1023
False,True,False,True,True,False,False,1.7,0.87,0.63,\scriptsize,4,21.41973876953125,1024
False,False,False,False,True,False,True,1.7,0.78,0.74,\scriptsize,4,25.9036865234375,1025
False,False,True,True,True,True,True,1.99,0.77,0.64,\scriptsize,4,25.90374755859375,1026
False,False,False,False,False,False,False,3.08,0.75,0.67,\scriptsize,4,25.9036865234375,1027
False,True,True,True,False,True,False,1.61,0.89,0.69,\scriptsize,5,650.0617904663086,1028
False,True,False,True,False,True,True,3.7,0.71,0.8,\footnotesize,5,583.3127593994141,1029
False,False,False,False,True,False,False,4.2,0.95,0.77,\footnotesize,5,608.2187652587891,1030
False,True,True,True,False,False,True,2.14,0.92,0.78,\tiny,4,25.9036865234375,1031
True,False,False,True,True,True,False,3.93,0.94,0.86,\footnotesize,5,525.3297271728516,1032
False,False,True,False,True,True,False,2.09,0.75,0.62,\footnotesize,5,659.0287704467773,1033
False,True,False,False,False,False,False,1.53,0.78,0.8,\footnotesize,5,583.3127593994141,1034
True,True,True,True,True,False,False,2.13,0.97,0.61,\scriptsize,5,625.1557846069336,1035
True,False,False,True,True,True,False,2.07,0.84,0.63,\scriptsize,4,21.41973876953125,1036
False,True,False,False,False,False,True,4.18,0.86,0.71,\scriptsize,5,659.0287704467773,1037
True,True,True,True,True,False,True,4.43,0.9,0.88,\footnotesize,5,488.57679748535156,1038
False,True,True,True,True,False,True,2.25,0.77,0.65,\tiny,4,25.90374755859375,1039
True,True,False,False,True,True,False,4.61,0.71,0.65,\scriptsize,5,666.9987411499023,1040
True,True,False,False,True,True,False,1.49,0.81,0.78,\footnotesize,5,516.3637237548828,1041
False,True,False,True,True,False,True,4.62,0.78,0.7,\tiny,4,25.90374755859375,1042
True,False,False,True,True,True,True,1.76,0.8,0.77,\scriptsize,5,659.0287704467773,1043
False,False,True,True,True,True,False,2.18,0.86,0.6,\tiny,4,25.90374755859375,1044
False,False,True,True,False,True,False,3.19,0.71,0.69,\footnotesize,5,641.0957870483398,1045
False,False,True,True,False,False,False,2.05,0.87,0.84,\scriptsize,5,659.0287704467773,1046
False,False,True,True,False,False,False,3.34,0.89,0.69,\footnotesize,5,625.1557846069336,1047
False,False,True,True,True,False,False,4.63,0.9,0.72,\scriptsize,4,22.88775634765625,1048
False,True,False,True,True,True,False,2.31,0.73,0.74,\scriptsize,4,21.41973876953125,1049
False,True,False,False,False,False,True,2.99,0.82,0.69,\tiny,4,25.90374755859375,1050
False,False,False,False,True,False,True,2.21,0.99,0.7,\tiny,4,25.90374755859375,1051
False,False,False,False,False,False,True,2.13,0.98,0.68,\scriptsize,4,21.41973876953125,1052
True,True,False,False,True,True,True,1.11,0.73,0.77,\tiny,4,25.90374755859375,1053
False,False,True,True,False,True,True,3.28,0.72,0.69,\tiny,4,25.90374755859375,1054
True,True,False,True,True,True,False,1.17,0.76,0.79,\scriptsize,5,616.1887435913086,1055
True,False,True,False,False,False,False,2.05,0.89,0.69,\scriptsize,5,659.0287704467773,1056
False,True,True,True,True,True,False,3.68,0.82,0.87,\tiny,4,25.9036865234375,1057
False,False,True,False,True,False,False,1.67,0.86,0.7,\tiny,4,25.90374755859375,1058
True,True,False,False,False,False,True,1.24,0.85,0.68,\footnotesize,5,550.4357452392578,1059
True,False,True,True,True,True,True,2.09,0.94,0.9,\footnotesize,5,507.34376525878906,1060
False,True,False,True,True,True,False,1.53,0.91,0.63,\tiny,4,25.90374755859375,1061
False,True,False,False,True,False,False,4.88,0.7,0.64,\tiny,4,25.90374755859375,1062
False,False,False,False,False,True,False,3.67,0.85,0.75,\tiny,4,25.90374755859375,1063
True,False,False,False,True,True,False,1.89,0.88,0.68,\tiny,4,25.9036865234375,1064
False,True,False,False,False,False,False,3.59,0.81,0.75,\footnotesize,5,600.2487335205078,1065
False,False,True,False,True,False,True,4.24,0.92,0.71,\footnotesize,5,608.2187652587891,1066
True,False,True,True,True,False,False,1.73,0.9,0.8,\scriptsize,5,633.1257553100586,1067
True,False,False,False,True,True,True,2.4,0.97,0.88,\footnotesize,5,508.2227325439453,1068
False,False,True,False,True,False,True,2.66,0.81,0.83,\tiny,4,25.9036865234375,1069
False,False,True,False,False,False,False,1.93,0.91,0.62,\scriptsize,4,25.9036865234375,1070
True,False,False,True,True,False,False,3.79,0.85,0.7,\tiny,4,25.9036865234375,1071
True,True,True,True,True,True,True,2.32,0.84,0.7,\footnotesize,5,525.3297271728516,1072
True,True,True,False,False,False,True,2.76,0.96,0.67,\footnotesize,5,525.3297271728516,1073
True,True,False,False,False,True,True,1.1,0.71,0.75,\tiny,4,25.9036865234375,1074
False,False,False,True,True,False,True,3.41,0.91,0.85,\scriptsize,5,659.0287704467773,1075
False,False,True,False,False,False,True,4.13,0.78,0.78,\tiny,4,25.90374755859375,1076
True,False,True,True,False,True,True,1.38,0.84,0.73,\footnotesize,5,558.4057769775391,1077
False,False,True,True,False,True,True,3.36,0.8,0.74,\scriptsize,4,25.9036865234375,1078
True,True,True,False,False,False,False,1.67,0.96,0.64,\scriptsize,5,625.1557846069336,1079
False,False,True,True,True,True,False,1.74,0.71,0.64,\footnotesize,5,659.0287704467773,1080
False,True,False,False,False,True,False,3.81,0.83,0.82,\tiny,4,25.9036865234375,1081
False,True,False,False,False,False,True,2.07,0.92,0.77,\footnotesize,5,575.3417510986328,1082
False,True,True,False,True,True,False,3.72,0.82,0.66,\scriptsize,5,650.0617904663086,1083
False,True,True,True,False,True,False,1.5,0.81,0.88,\footnotesize,5,525.3297271728516,1084
True,True,False,False,True,False,False,3.14,0.94,0.83,\scriptsize,5,600.2487335205078,1085
False,False,False,True,False,False,False,2.7,0.76,0.63,\scriptsize,4,25.9036865234375,1086
False,False,True,True,False,True,True,4.66,0.98,0.78,\tiny,4,25.9036865234375,1087
False,True,False,False,False,False,True,2.93,0.94,0.88,\tiny,4,25.9036865234375,1088
False,False,False,True,False,True,True,2.42,0.79,0.67,\scriptsize,4,25.9036865234375,1089
True,True,False,False,False,False,True,1.18,0.74,0.65,\footnotesize,5,575.3417510986328,1090
False,True,True,True,False,True,True,3.96,0.72,0.65,\scriptsize,4,21.41973876953125,1091
False,True,False,False,True,True,False,1.61,0.71,0.74,\footnotesize,5,600.2487335205078,1092
False,True,True,False,True,False,True,2.06,0.87,0.63,\footnotesize,5,583.3127593994141,1093
False,False,False,True,True,True,True,3.44,0.84,0.89,\tiny,4,25.9036865234375,1094
True,True,False,True,False,True,True,2.74,0.89,0.67,\scriptsize,5,650.0617904663086,1095
False,True,False,False,False,True,False,2.46,0.88,0.83,\scriptsize,5,641.0957870483398,1096
True,True,True,True,False,False,True,4.98,0.84,0.63,\footnotesize,5,550.4357452392578,1097
False,False,True,False,False,True,False,3.83,0.73,0.86,\footnotesize,5,600.2487335205078,1098
False,True,False,False,True,True,False,1.73,0.85,0.74,\scriptsize,5,659.0287704467773,1099
False,True,False,True,False,True,False,1.52,0.99,0.62,\scriptsize,5,659.0287704467773,1100
False,False,True,False,False,False,False,1.39,0.71,0.86,\footnotesize,5,600.2487335205078,1101
False,True,True,True,True,True,False,4.27,0.72,0.69,\footnotesize,5,591.2827301025391,1102
True,True,True,True,True,False,True,3.19,0.99,0.77,\tiny,5,650.0617904663086,1103
False,False,False,True,True,False,False,4.55,0.85,0.73,\footnotesize,5,608.2187652587891,1104
False,True,True,False,False,False,True,4.14,0.76,0.82,\footnotesize,5,558.4057769775391,1105
False,True,False,False,True,True,False,4.02,0.98,0.85,\scriptsize,5,625.1557846069336,1106
False,True,False,True,False,False,False,2.97,0.98,0.6,\scriptsize,4,23.16375732421875,1107
False,False,False,False,True,True,False,1.02,0.86,0.78,\footnotesize,5,600.2487335205078,1108
True,True,True,True,True,True,True,2.37,0.77,0.61,\footnotesize,5,550.4357452392578,1109
False,False,True,False,False,True,True,3.25,0.86,0.71,\tiny,4,25.90374755859375,1110
True,True,True,False,True,True,True,4.0,0.96,0.69,\footnotesize,5,504.78773498535156,1111
False,False,False,True,False,False,True,2.87,0.73,0.78,\footnotesize,5,600.2487335205078,1112
False,False,True,True,False,False,True,2.95,0.88,0.88,\tiny,4,25.9036865234375,1113
True,True,False,False,True,True,False,1.96,0.8,0.83,\footnotesize,5,525.3297271728516,1114
False,False,True,False,True,True,True,2.25,0.77,0.72,\footnotesize,5,616.1887435913086,1115
False,True,False,True,True,True,False,4.26,0.76,0.8,\footnotesize,5,600.2487335205078,1116
True,False,True,False,True,False,False,3.61,0.84,0.72,\tiny,4,25.90374755859375,1117
False,False,False,True,False,False,True,1.49,0.76,0.78,\scriptsize,5,674.9687728881836,1118
True,False,True,True,True,False,False,3.17,0.84,0.87,\scriptsize,5,625.1557846069336,1119
False,False,False,False,True,False,False,1.93,0.76,0.89,\tiny,4,25.9036865234375,1120
True,True,True,False,False,True,False,2.67,0.77,0.8,\scriptsize,5,583.3127593994141,1121
True,True,False,False,False,False,True,1.53,0.83,0.85,\scriptsize,5,591.2827301025391,1122
True,True,True,False,True,False,False,2.9,1.0,0.79,\footnotesize,5,492.20973205566406,1123
False,False,True,False,True,False,True,2.85,0.98,0.78,\footnotesize,5,600.2487335205078,1124
False,False,True,False,False,False,False,3.22,0.79,0.8,\scriptsize,5,666.9987411499023,1125
True,False,True,True,False,False,False,3.7,0.75,0.74,\tiny,4,25.90374755859375,1126
True,False,True,False,True,False,False,2.21,0.87,0.75,\tiny,4,25.9036865234375,1127
False,True,False,True,True,False,True,4.49,0.83,0.72,\footnotesize,5,583.3127593994141,1128
True,False,False,True,True,True,False,3.32,0.77,0.69,\scriptsize,5,666.9987411499023,1129
True,False,True,True,False,False,False,4.14,0.74,0.83,\footnotesize,5,550.4357452392578,1130
True,False,False,False,True,False,False,3.48,0.93,0.87,\tiny,4,25.9036865234375,1131
False,False,True,True,True,True,True,4.17,0.71,0.82,\footnotesize,5,608.2187652587891,1132
True,False,True,False,False,True,False,2.02,0.83,0.79,\scriptsize,5,633.1257553100586,1133
True,False,True,True,True,True,True,1.48,0.94,0.76,\scriptsize,5,625.1557846069336,1134
True,True,True,True,False,True,False,4.85,0.85,0.74,\footnotesize,5,525.3297271728516,1135
False,True,True,False,True,True,True,4.72,0.81,0.66,\footnotesize,5,583.3127593994141,1136
True,False,True,False,False,False,False,2.45,0.8,0.88,\tiny,4,25.9036865234375,1137
True,True,True,True,True,False,False,3.65,0.72,0.68,\footnotesize,5,575.3417510986328,1138
True,True,False,False,True,True,True,2.36,0.77,0.61,\footnotesize,5,575.3417510986328,1139
False,True,False,True,True,False,False,3.21,0.75,0.65,\scriptsize,4,25.9036865234375,1140
True,False,False,False,False,False,True,2.77,0.86,0.74,\scriptsize,5,659.0287704467773,1141
False,True,True,True,True,True,True,1.92,0.92,0.8,\tiny,4,21.41973876953125,1142
True,True,True,False,True,True,True,2.12,0.93,0.85,\tiny,5,641.0957870483398,1143
False,False,True,True,False,True,True,2.39,0.83,0.83,\tiny,4,25.9036865234375,1144
True,False,True,True,True,True,True,2.59,0.86,0.61,\footnotesize,5,600.2487335205078,1145
False,True,True,False,False,True,True,4.13,0.89,0.71,\tiny,4,25.9036865234375,1146
True,True,False,True,True,False,True,1.04,0.87,0.76,\tiny,4,25.9036865234375,1147
False,True,False,False,False,False,False,2.2,0.95,0.76,\scriptsize,5,650.0617904663086,1148
True,True,True,True,False,False,False,3.69,0.93,0.68,\tiny,4,25.9036865234375,1149
True,True,False,True,False,True,False,4.97,0.74,0.8,\footnotesize,5,550.4357452392578,1150
True,False,True,True,True,False,False,3.74,0.96,0.62,\footnotesize,5,575.3417510986328,1151
False,False,False,True,False,False,True,4.47,0.78,0.77,\scriptsize,4,22.43475341796875,1152
False,False,False,True,True,False,True,1.31,0.9,0.83,\tiny,4,25.9036865234375,1153
False,True,False,True,True,False,True,1.29,0.73,0.88,\footnotesize,5,575.3417510986328,1154
True,True,False,True,True,False,True,4.64,0.85,0.73,\scriptsize,5,641.0957870483398,1155
True,True,True,True,True,True,True,2.46,0.74,0.67,\footnotesize,5,550.4357452392578,1156
False,True,True,False,True,True,False,4.42,0.87,0.78,\tiny,4,25.9036865234375,1157
True,False,True,True,False,False,True,2.43,0.93,0.86,\scriptsize,5,309.552734375,1158
True,True,True,False,False,False,False,3.74,0.95,0.71,\footnotesize,5,525.3297271728516,1159
True,True,False,False,False,False,False,1.77,0.84,0.76,\footnotesize,5,516.3637237548828,1160
True,False,True,False,True,False,False,4.71,0.77,0.79,\scriptsize,5,650.0617904663086,1161
False,True,False,False,False,False,False,1.03,0.96,0.67,\tiny,4,25.90374755859375,1162
False,True,False,True,True,True,True,4.13,0.77,0.86,\scriptsize,5,650.0617904663086,1163
False,False,False,True,False,False,False,3.68,0.9,0.82,\footnotesize,5,591.2827301025391,1164
True,False,True,True,False,False,True,1.07,0.85,0.64,\scriptsize,5,659.0287704467773,1165
True,False,True,True,False,True,False,3.55,0.98,0.88,\footnotesize,5,525.3297271728516,1166
